Unique_ID,Substitution,Library,Sublibrary,Plate,Well,fwd_HEG,fwd_RPG,fwd_GC,fwd_PID,fwd_aaPID,rev_HEG,rev_RPG,rev_GC,rev_PID,rev_aaPID
H_C4-A10_RX_2_2_D01,C4-A10,RX,2,2,D01,0.26510791970789316,0.3157651943346116,62.0805369128,57.1844660194,47.0588235294,0.2896254225047101,0.3523543308289029,62.5272331155,55.820610687,43.653250774
U_C4-A10_SL_2_0_D12,C4-A10,SL,2,0,D12,NA,NA,NA,NA,NA,0.3355296242872245,0.3912070535109093,64.6913580247,56.6920565832,39.527027027
H_C4-A10_RX_1_3_F11,C4-A10,RX,1,3,F11,0.265998229306941,0.30578935418669545,66.0628019324,59.9337748344,51.9713261649,0.33802001069025744,0.3770906326709391,65.6633221851,58.0392156863,42.8571428571
U_C1-A10_RX_3_0_H3,C1-A10,RX,3,0,H3,0.34098909227402424,0.40322810211998683,60.1041666667,56.102003643,46.9879518072,0.3128584956884973,0.36734856425097784,61.2612612613,55.5014605648,38.3900928793
U_C4-A10_RX_4_0_B8,C4-A10,RX,4,0,B8,NA,NA,NA,NA,NA,0.42042588740547926,0.458792225769988,68.5746352413,54.7619047619,41.3249211356
H_C4-A10_RX_4_3_F04,C4-A10,RX,4,3,F04,0.2677954438454934,0.3174462692531095,62.3477297896,57.060518732,47.2491909385,0.29774062816745933,0.35860549533211056,62.4429223744,57.5176589304,43.6893203883
U_C4-A10_RX_1_0_B7,C4-A10,RX,1,0,B7,NA,NA,NA,NA,NA,0.25140180465627504,0.3058642856743911,63.9097744361,54.6824542519,43.1654676259
U_C4-A10_RX_1_0_B6,C4-A10,RX,1,0,B6,NA,NA,NA,NA,NA,0.30822114771540204,0.3400634256972689,66.2921348315,51.9494204426,38.5159010601
U_C4-A10_RX_1_0_B5,C4-A10,RX,1,0,B5,NA,NA,NA,NA,NA,0.21300192532621118,0.27321900580213093,61.9735258724,53.3468559838,38.566552901
U_C4-A10_RX_1_0_B4,C4-A10,RX,1,0,B4,0.29210328172789035,0.33342683531495027,66.3082437276,56.0574948665,41.0526315789,0.30785091670746934,0.35870252008359643,65.6679151061,54.4290288154,42.0494699647
U_C4-A10_RX_1_0_B3,C4-A10,RX,1,0,B3,0.21209432982322107,0.23581952806073403,67.4101610905,56.7713976165,43.9114391144,0.21454747730975887,0.2468852454004444,69.4010416667,56.6742081448,40.0
U_C4-A10_RX_1_0_B2,C4-A10,RX,1,0,B2,0.2137221643648659,0.2616579830414741,60.5633802817,56.6528066528,45.0511945392,0.29544955225214,0.34765299206454947,63.4920634921,61.7021276596,59.5667870036
U_C4-A10_RX_1_0_B1,C4-A10,RX,1,0,B1,NA,NA,NA,NA,NA,0.5375770752649348,0.583402365593732,69.4158075601,59.2024539877,44.7619047619
U_C4-A10_RX_3_0_A7,C4-A10,RX,3,0,A7,0.4161478790168818,0.4637462771886306,66.9945355191,56.1420345489,44.6540880503,0.45516574028411244,0.4894885189467648,68.8811188811,57.625383828,41.3461538462
U_C4-A10_RX_3_0_A8,C4-A10,RX,3,0,A8,0.3486090255373699,0.40018587536576955,64.4373673036,53.7408759124,44.8275862069,NA,NA,NA,NA,NA
U_C4-A10_RX_3_0_A9,C4-A10,RX,3,0,A9,NA,NA,NA,NA,NA,0.2617270881047581,0.3175874815169905,63.3109619687,56.2685093781,43.9739413681
H_C1-A10_RX_3_3_G08,C1-A10,RX,3,3,G08,0.4294229487413301,0.4723411935375919,68.349106204,58.4817244611,51.0835913313,0.4480427041825028,0.48196904851657174,68.0603948897,64.8128342246,55.7823129252
U_C4-A10_RX_1_0_B9,C4-A10,RX,1,0,B9,0.38546409076684324,0.43184667692006307,66.1921708185,57.3940020683,42.1052631579,0.3948415562767559,0.44526326137047495,68.6131386861,61.117196057,55.6338028169
U_C4-A10_RX_1_0_B8,C4-A10,RX,1,0,B8,0.3549937427664616,0.38543464486933854,73.2600732601,55.2854122622,43.2142857143,0.4046558011813818,0.43055349457299963,69.298245614,57.3770491803,40.7665505226
U_C4-A10_RX_1_0_A12,C4-A10,RX,1,0,A12,0.26456189639541405,0.3202554659939861,59.2841163311,56.6733067729,42.4342105263,0.35955839138784906,0.41182730799297523,68.045112782,53.5407725322,41.28113879
U_C1-A10_RX_3_0_F7,C1-A10,RX,3,0,F7,0.33116282196024754,0.3860949094958481,64.837398374,53.6777583187,43.8805970149,0.28777744989820747,0.33634725474015015,65.2222222222,53.0516431925,38.8714733542
H_C4-A10_RX_1_3_B05,C4-A10,RX,1,3,B05,0.28765849786193937,0.33209291805487684,63.8596491228,58.1443298969,46.2068965517,0.35498994624935354,0.39505156032637134,69.4630872483,55.4263565891,42.0886075949
H_C4-A10_RX_1_3_B03,C4-A10,RX,1,3,B03,0.2627174133282263,0.3131782364770954,62.3655913978,58.3246073298,48.0836236934,0.2970531481364176,0.3574185363567323,61.6931216931,56.5581395349,42.7710843373
U_C1-A10_RX_2_0_F2,C1-A10,RX,2,0,F2,0.4001826525154083,0.43066115463672516,68.4486373166,57.8849721707,46.2006079027,0.36958984757366503,0.3941216262824675,69.4092827004,61.3026819923,53.3742331288
U_C1-A10_SL_4_0_A5,C1-A10,SL,4,0,A5,0.3183810011177885,0.35837603705885196,70.297029703,53.9548022599,38.3177570093,0.26680601065478665,0.2925950112366968,65.7894736842,57.4626865672,39.4736842105
U_C1-A10_SL_4_0_A7,C1-A10,SL,4,0,A7,0.37791267957833874,0.40535955868614154,70.4180064309,59.7857838364,46.5189873418,0.45338325482864955,0.4737705895483009,71.2066905615,56.8788501027,39.3333333333
U_C1-A10_SL_4_0_A6,C1-A10,SL,4,0,A6,0.2938977618539013,0.34476264391713496,66.1092530658,54.1984732824,39.1025641026,0.3097644993508244,0.3543881777708477,68.9125295508,54.0703517588,37.0860927152
H_C1-A10_RX_2_2_A04,C1-A10,RX,2,2,A04,NA,NA,NA,NA,NA,0.2851668567415818,0.3335943122938659,65.2412280702,52.9684601113,39.0092879257
H_C4-A10_RX_3_2_G04,C4-A10,RX,3,2,G04,NA,NA,NA,NA,NA,0.33894868000936657,0.3923018435287922,63.8888888889,56.8862275449,44.2307692308
H_C4-A10_RX_4_3_A12,C4-A10,RX,4,3,A12,0.2602518633441618,0.31429808501764206,60.9523809524,63.7152777778,55.4285714286,0.29567868691825416,0.3549043129040069,62.2775800712,55.5441478439,43.3898305085
U_C1-A10_SL_4_0_H8,C1-A10,SL,4,0,H8,0.4229925039089766,0.4505664444858146,69.0631808279,56.3033175355,40.8099688474,0.37667546280637754,0.4144031698636519,66.8965517241,56.4598168871,41.2903225806
U_C1-A10_RX_3_0_H9,C1-A10,RX,3,0,H9,0.3255547024569613,0.37826725675858985,64.9406688242,54.9582947173,43.6708860759,NA,NA,NA,NA,NA
H_C4-A10_SL_4_3_H12,C4-A10,SL,4,3,H12,0.2901686894378829,0.324787271760949,68.5714285714,53.036437247,33.5714285714,NA,NA,NA,NA,NA
H_C1-A10_RX_3_3_B04,C1-A10,RX,3,3,B04,0.30613372854248516,0.3444689516740676,67.1924290221,56.970260223,47.5308641975,0.27799432531219775,0.3374876171501576,65.9090909091,55.0792171482,41.4634146341
U_C1-A10_SL_4_0_H6,C1-A10,SL,4,0,H6,0.34148221534668355,0.3704387156732494,66.8789808917,57.6459684893,44.8795180723,0.23994213136556478,0.2637977949295588,69.0804597701,51.8660287081,36.0
H_C4-A10_RX_4_2_C12,C4-A10,RX,4,2,C12,NA,NA,NA,NA,NA,0.29614141654584364,0.3564517455020592,62.2369878184,56.1590688652,44.0251572327
U_C1-A10_SL_4_0_H5,C1-A10,SL,4,0,H5,0.35880834146542884,0.40225924551533093,67.9824561404,55.2407932011,38.4858044164,0.31563329920095684,0.357070957598333,66.7804323094,53.0201342282,37.3801916933
H_C4-A10_RX_4_2_C11,C4-A10,RX,4,2,C11,NA,NA,NA,NA,NA,0.3007922282207129,0.3529457530222131,62.480620155,59.3619972261,49.7737556561
H_C4-A10_SL_2_1_A01,C4-A10,SL,2,1,A01,0.31382990683697154,0.386552808070333,55.8787878788,60.1111111111,49.1039426523,0.20133808783033766,0.27683297391679645,55.8498896247,52.6610644258,38.670694864
U_C1-A10_RX_4_0_B12,C1-A10,RX,4,0,B12,0.3340407842493464,0.3876618440919332,64.7474747475,53.7597234226,44.5103857567,0.3044135907025144,0.3569789146872765,64.9645390071,54.6004842615,44.1767068273
U_C1-A10_SL_4_0_E5,C1-A10,SL,4,0,E5,0.3105205059683372,0.3545050142005746,67.1991480298,55.7620817844,38.080495356,0.30686855500271326,0.34760526481546655,69.1846522782,53.1594784353,39.6551724138
H_C4-A10_SL_3_1_A02,C4-A10,SL,3,1,A02,0.3196855162089493,0.3948801100928342,56.1941251596,59.9299065421,49.0566037736,0.25957375089528095,0.33534465825912957,57.6457645765,52.3988711195,39.4495412844
H_C4-A10_RX_3_1_C02,C4-A10,RX,3,1,C02,0.24968703772962086,0.3059048769115694,63.3333333333,58.5774058577,41.4285714286,0.43203242830630656,0.4702795666444174,64.8148148148,58.8477366255,43.4210526316
U_C1-A10_SL_3_0_D11,C1-A10,SL,3,0,D11,0.34406815937488366,0.39928937659233765,64.8998822144,53.8383838384,45.3924914676,0.30344816186613954,0.35146215427267374,66.1255411255,52.3118766999,37.3088685015
H_C1-A10_SL_3_2_H12,C1-A10,SL,3,2,H12,0.35513875957333163,0.40505948309338075,66.339869281,56.4516129032,45.5414012739,0.3831017288324373,0.4274517324170259,67.1296296296,59.792746114,41.7218543046
U_C1-A10_RX_3_0_H12,C1-A10,RX,3,0,H12,0.3251949543546382,0.3783985167490162,64.9294245385,54.6132339236,42.8571428571,0.28667125717584346,0.3369476574354069,65.2724968314,54.6145494028,40.4255319149
U_C1-A10_RX_4_0_C6,C1-A10,RX,4,0,C6,0.4075041461567017,0.4702880618072143,65.291005291,59.756097561,47.0404984424,0.45953417191134205,0.5241717006747763,63.698630137,61.97327852,54.6666666667
H_C4-A10_RX_1_2_H04,C4-A10,RX,1,2,H04,0.23465616013036988,0.2757705470447793,63.7529137529,58.4566596195,47.7663230241,0.2782350109510898,0.33418836177818556,63.7445887446,54.8175865295,44.126984127
U_C1-A10_RX_4_0_C5,C1-A10,RX,4,0,C5,0.3298433984097217,0.38274550491324705,64.7474747475,53.494391717,44.0233236152,0.28267887161417293,0.33127901703215484,64.9717514124,52.6115859449,39.1719745223
H_C4-A10_RX_1_2_H02,C4-A10,RX,1,2,H02,0.25963305338839326,0.30990227556396394,62.1412803532,56.5550239234,47.4193548387,0.2921186238778073,0.3500288808017367,62.9508196721,56.6473988439,43.7888198758
U_C1-A10_RX_1_0_B10,C1-A10,RX,1,0,B10,0.25339072827614934,0.3139830112735736,59.2885375494,55.1724137931,45.0,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_B11,C1-A10,RX,1,0,B11,0.3782694182831476,0.3981297111693122,73.0523627075,57.4635241302,38.2899628253,0.252081415896394,0.2938544916069785,64.7058823529,53.7894736842,37.5415282392
H_C4-A10_SL_4_1_A11,C4-A10,SL,4,1,A11,0.3574293624816403,0.4124890825895553,64.2655367232,58.1306017926,47.4789915966,0.2688007149105884,0.3188227797811175,65.4719235364,51.0040160643,40.3333333333
H_C1-A10_RX_4_3_C05,C1-A10,RX,4,3,C05,0.41290854099351676,0.4742377055342278,65.6050955414,59.3632958801,46.875,0.4553136871476887,0.5205089188250843,63.4638196916,63.1749460043,54.3252595156
H_C1-A10_SL_1_1_A05,C1-A10,SL,1,1,A05,0.395861606707244,0.442968969894444,65.6084656085,59.5684803002,43.1677018634,0.39782586134658693,0.45942834800589955,64.8366013072,56.0893854749,45.8646616541
U_C1-A10_RX_4_0_C9,C1-A10,RX,4,0,C9,0.3807244783284605,0.4305081395681337,67.3245614035,55.6297709924,46.9453376206,NA,NA,NA,NA,NA
U_C4-A10_RX_4_0_B4,C4-A10,RX,4,0,B4,0.2633964157041925,0.3134167316647136,62.1683967705,58.1725888325,47.138047138,0.29491400178457816,0.3551990029609616,62.3333333333,56.0194174757,43.5331230284
U_C4-A10_RX_4_0_B5,C4-A10,RX,4,0,B5,0.466786973017945,0.49887254489689864,68.6800894855,57.8431372549,42.8571428571,0.4114989801885889,0.4472557843261481,68.3908045977,56.5346534653,38.0503144654
H_C4-A10_RX_3_2_B07,C4-A10,RX,3,2,B07,0.25285219864345815,0.30246943806400756,62.0938628159,57.6680672269,48.4210526316,0.3026421249624225,0.36299695100387563,62.1164021164,55.896007428,42.7710843373
U_C4-A10_RX_4_0_B7,C4-A10,RX,4,0,B7,0.42777990405178273,0.47655001515475615,66.0079051383,52.4070021882,39.9253731343,NA,NA,NA,NA,NA
U_C4-A10_RX_4_0_B1,C4-A10,RX,4,0,B1,0.26054546227897596,0.311148250774542,62.0765027322,56.7748091603,46.96485623,0.29090978945869206,0.35083033362982646,62.9239766082,58.3507306889,43.0463576159
U_C4-A10_RX_4_0_B2,C4-A10,RX,4,0,B2,0.2776925041560471,0.3363683704439964,62.1562156216,53.4644194757,46.6237942122,0.2901841880658562,0.3478745736004844,63.5863586359,55.4066985646,43.0817610063
H_C4-A10_RX_3_2_B02,C4-A10,RX,3,2,B02,0.2648673946608613,0.315016348083374,62.4396135266,59.1684434968,48.5915492958,0.29761322476863045,0.35794483235100627,62.3774509804,56.4705882353,43.7062937063
U_C1-A10_RX_4_0_G10,C1-A10,RX,4,0,G10,0.5689547943875846,0.6038352205008103,69.714847591,56.2925170068,48.1375358166,0.5904946233646972,0.6158113695675856,71.3395638629,63.4285714286,55.9633027523
U_C1-A10_RX_4_0_G11,C1-A10,RX,4,0,G11,0.429081220811463,0.479781929081125,66.4676616915,51.4571190674,40.4069767442,0.45334851894403483,0.5002457977073771,69.621749409,53.1786074672,41.3333333333
U_C1-A10_RX_4_0_G12,C1-A10,RX,4,0,G12,0.35052870402195374,0.3727968744827537,70.5450733753,60.0563909774,46.8944099379,0.33803290145186804,0.3697448692828362,72.3765432099,59.3663911846,45.8149779736
H_C4-A10_RX_3_2_B09,C4-A10,RX,3,2,B09,0.2533022220422549,0.30310064143277043,62.1980676329,57.5342465753,48.2394366197,0.30004958662812314,0.3599456536086254,62.1164021164,56.2152133581,42.7710843373
U_C4-A10_RX_4_0_B9,C4-A10,RX,4,0,B9,NA,NA,NA,NA,NA,0.39661276863932304,0.43509093063769194,67.0126874279,53.9070227498,34.1614906832
H_C1-A10_RX_1_3_B04,C1-A10,RX,1,3,B04,0.3077573889666185,0.3675007677846893,62.925170068,49.1620111732,31.4285714286,0.28130579195487576,0.3293251648130431,65.2459016393,52.7624309392,38.8888888889
U_C1-A10_SL_4_0_A9,C1-A10,SL,4,0,A9,0.47674762132821574,0.5079543810065427,69.1282051282,55.0264550265,38.3928571429,0.32910787796907415,0.37512278674811655,69.0846286701,58.1325301205,42.9268292683
H_C4-A10_SL_3_3_H03,C4-A10,SL,3,3,H03,0.4121438147411214,0.4737074931286793,63.2768361582,69.8924731183,63.4453781513,0.4454528874508341,0.5152605903399258,62.2146118721,68.1144067797,67.2297297297
U_C4-A10_RX_2_0_C11,C4-A10,RX,2,0,C11,0.4764150609685291,0.505795322664416,65.5367231638,58.3669354839,43.6241610738,0.41823307314195,0.4571547754554615,67.8281068525,59.0062111801,44.7457627119
U_C4-A10_RX_2_0_C10,C4-A10,RX,2,0,C10,0.2676279288442747,0.3172358941794723,61.9540229885,57.1856287425,47.6510067114,0.2917904427687149,0.35310713253129045,62.5,57.6707726764,45.2898550725
U_C4-A10_RX_2_0_C12,C4-A10,RX,2,0,C12,NA,NA,NA,NA,NA,0.4072434323518965,0.4341498979647116,62.6016260163,48.5714285714,31.746031746
H_C4-A10_SL_3_3_H08,C4-A10,SL,3,3,H08,NA,NA,NA,NA,NA,0.30466685121324477,0.3713886184100952,63.5028248588,53.3990147783,42.996742671
U_C1-A10_SL_3_0_D9,C1-A10,SL,3,0,D9,0.30560755453764993,0.3511833606559991,67.2413793103,54.8228346457,39.2026578073,0.30644674549055084,0.3543407532458699,68.6733556299,52.5533890436,36.4457831325
H_C4-A10_RX_4_1_C12,C4-A10,RX,4,1,C12,0.216841700188101,0.24196598783859002,68.0119581465,59.0185676393,44.4444444444,0.22336046875981974,0.256451395338343,69.5402298851,56.0878243513,38.5579937304
U_C4-A10_SL_4_0_A4,C4-A10,SL,4,0,A4,0.45654533801609376,0.4771270144827985,70.9289617486,50.9641873278,32.1875,0.41822652136183014,0.44550107379520065,70.8888888889,54.4933078394,36.0759493671
U_C1-A10_SL_3_0_H5,C1-A10,SL,3,0,H5,0.20589572471145215,0.27397128771346463,54.1362530414,52.9780564263,43.4163701068,0.25367981585729604,0.3283963913671417,58.1976112921,50.0,38.6503067485
U_C1-A10_SL_2_0_F6,C1-A10,SL,2,0,F6,0.34281806066644327,0.3868834419651383,67.2672672673,56.7164179104,40.5247813411,0.3037308925526995,0.34988229361315815,68.0701754386,53.3856722277,41.5032679739
U_C4-A10_RX_1_0_D12,C4-A10,RX,1,0,D12,0.36000561239146894,0.4014116682495011,69.4666666667,53.8636363636,46.2745098039,0.27364923814684466,0.31746995450323934,68.0751173709,52.2837706511,44.4078947368
U_C4-A10_SL_4_0_A6,C4-A10,SL,4,0,A6,0.35575134189249336,0.3972852732746135,65.6633221851,52.4528301887,37.987012987,0.3294854476623723,0.38262953809495986,65.6103286385,56.4366632338,36.3333333333
U_C4-A10_SL_1_0_D7,C4-A10,SL,1,0,D7,0.42342749857745365,0.44864735275135337,67.4129353234,58.7125416204,47.2924187726,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_C7,C1-A10,RX,4,0,C7,0.407520585886575,0.4453977298394042,68.9247311828,55.7116104869,38.4375,0.358406272374301,0.3973290098989375,68.3168316832,50.4102096627,34.2261904762
U_C1-A10_SL_4_0_E11,C1-A10,SL,4,0,E11,0.24846738414740085,0.318284996029819,56.4901349948,54.7118023788,47.256097561,0.3256442288147815,0.37627037020650383,63.5524798155,52.6627218935,37.987012987
U_C1-A10_RX_1_0_C5,C1-A10,RX,1,0,C5,0.40343041766478044,0.4396237534562797,66.142557652,57.0,45.9375,0.4471547091904,0.48244349831521544,64.650059312,52.2167487685,41.8060200669
U_C1-A10_RX_2_0_F10,C1-A10,RX,2,0,F10,0.3651673833695977,0.40632243896023174,70.6666666667,56.5891472868,38.9776357827,0.2975599310939787,0.35046568883913504,65.7718120805,55.5235350624,41.1585365854
H_C4-A10_SL_2_1_B05,C4-A10,SL,2,1,B05,0.2202654044229009,0.3004043284776746,55.0,49.1525423729,40.9090909091,NA,NA,NA,NA,NA
U_C1-A10_RX_2_0_G12,C1-A10,RX,2,0,G12,0.30807641747860487,0.35018062593992705,67.4074074074,54.5617173524,36.3363363363,0.3570867103342822,0.40367112333650707,71.3450292398,54.4827586207,39.3442622951
U_C1-A10_RX_3_0_E10,C1-A10,RX,3,0,E10,0.37978594828358175,0.4382862992885599,65.3887113951,54.8328816621,48.9028213166,0.41164930355542895,0.4705608409256808,67.0527670528,55.4575523705,42.6470588235
U_C1-A10_RX_2_0_G10,C1-A10,RX,2,0,G10,0.319848900074416,0.37438326780882836,64.4012944984,54.7553093259,44.3037974684,0.3403973154727962,0.3862507357389852,66.8918918919,56.513222331,42.5
U_C1-A10_RX_2_0_G3,C1-A10,RX,2,0,G3,0.3083606404384838,0.3620239672925129,64.7416413374,55.2724077329,47.5757575758,0.30329490507569273,0.3671983738550229,63.1498470948,47.400990099,35.7142857143
H_C4-A10_RX_4_1_H10,C4-A10,RX,4,1,H10,0.2704401889731275,0.3206871996771166,61.9791666667,57.3126142596,47.5609756098,0.2939480337371489,0.35399299463611794,62.7777777778,56.9607843137,43.8485804416
U_C1-A10_RX_2_0_C9,C1-A10,RX,2,0,C9,0.327751865444231,0.38117262703859933,64.8387096774,55.2363299351,43.5331230284,0.282213080022544,0.3303171582315368,65.197740113,53.0981887512,39.1719745223
U_C1-A10_RX_2_0_C11,C1-A10,RX,2,0,C11,0.3340407842493464,0.3876618440919332,64.9494949495,53.7996545769,44.2136498516,0.2887735660631707,0.3379374541411096,65.1315789474,53.0612244898,39.0092879257
U_C1-A10_RX_2_0_C4,C1-A10,RX,2,0,C4,NA,NA,NA,NA,NA,0.4755150058682976,0.509652642474661,70.462633452,57.3529411765,41.7218543046
H_C4-A10_SL_3_1_H12,C4-A10,SL,3,1,H12,NA,NA,NA,NA,NA,0.27636211401321736,0.3508589935759044,57.5757575758,51.5094339623,40.7643312102
U_C1-A10_SL_3_0_B12,C1-A10,SL,3,0,B12,NA,NA,NA,NA,NA,0.45749212901531905,0.5071609444800511,62.8735632184,67.697228145,64.8464163823
U_C1-A10_RX_2_0_C1,C1-A10,RX,2,0,C1,0.48496485700897857,0.5070257192488798,70.6790123457,57.4293527803,44.4117647059,0.454239041790303,0.4977596132599398,69.6449026346,57.0993914807,40.9836065574
U_C1-A10_RX_2_0_C2,C1-A10,RX,2,0,C2,NA,NA,NA,NA,NA,0.4918051417241947,0.5322707203739641,67.3835125448,63.3757961783,51.0204081633
H_C4-A10_SL_3_1_D08,C4-A10,SL,3,1,D08,0.22336784133995827,0.29024089825878746,58.1196581197,52.7536231884,47.1794871795,0.34359053159009634,0.39231520828889477,63.0503144654,55.4945054945,43.1818181818
U_C1-A10_RX_1_0_B8,C1-A10,RX,1,0,B8,0.32366898205915734,0.3759755897555335,65.0537634409,54.9815498155,43.2176656151,0.27268359604078624,0.3220351705129161,65.2121212121,53.5457348407,40.4761904762
U_C1-A10_RX_1_0_B9,C1-A10,RX,1,0,B9,0.39385673160443935,0.4352367262201351,65.1741293532,49.2,35.8208955224,0.4433563642511336,0.47918413354062167,65.5083655084,53.3477321814,43.956043956
H_C4-A10_RX_2_3_C10,C4-A10,RX,2,3,C10,0.26603998687687785,0.3159250106609557,62.2302158273,59.8081023454,48.2517482517,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_B2,C1-A10,RX,1,0,B2,0.23291978554435167,0.2951144214261265,66.5408805031,52.0766773163,32.2033898305,0.434916295535082,0.47853601518036337,69.7645600991,57.1891891892,37.3287671233
U_C1-A10_RX_1_0_B3,C1-A10,RX,1,0,B3,0.3953290535434138,0.4097929170827012,70.4575163399,55.7191392978,34.456928839,0.3625293691642362,0.39950112340962884,67.7458033573,54.4615384615,40.1360544218
U_C1-A10_RX_1_0_B1,C1-A10,RX,1,0,B1,0.2671860141735036,0.32493806733371333,59.3915343915,55.0973654066,44.7876447876,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_B6,C1-A10,RX,1,0,B6,0.4181112010489071,0.4760486282952793,68.2641107561,57.5559701493,48.5893416928,0.33423817615719137,0.38905317761696034,64.1534391534,60.9929078014,53.1007751938
U_C4-A10_SL_3_0_B6,C4-A10,SL,3,0,B6,0.2972609874867592,0.36639658789427343,58.843537415,55.8764940239,45.1178451178,0.2994071665080386,0.36727878827096677,61.4207650273,54.0874524715,41.1042944785
U_C1-A10_RX_1_0_B4,C1-A10,RX,1,0,B4,0.3542604470582568,0.3854840896181135,69.5473251029,57.0895522388,43.2098765432,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_B5,C1-A10,RX,1,0,B5,0.47977412045369183,0.5135811517817344,71.5393133998,51.1457378552,38.2352941176,0.4171842284709476,0.4472092643168027,71.7363751584,58.517699115,40.0696864111
U_C4-A10_SL_3_0_A1,C4-A10,SL,3,0,A1,0.34283957743021926,0.4000563879289506,64.2771804062,53.6008230453,37.5438596491,0.3517341458982135,0.40479386267298206,68.2983682984,54.3650793651,39.1447368421
U_C1-A10_RX_2_0_H9,C1-A10,RX,2,0,H9,0.36474142197058373,0.41227157465989306,69.4444444444,53.6155202822,38.5074626866,0.41167166314660825,0.44300286031204095,69.3379790941,56.7239635996,41.1371237458
H_C1-A10_RX_4_1_A07,C1-A10,RX,4,1,A07,0.3494159555802346,0.37835612445129246,69.3422519509,56.2682215743,45.7516339869,0.40347024278302224,0.4471261904261882,68.9497716895,59.918200409,54.5751633987
U_C4-A10_SL_3_0_A2,C4-A10,SL,3,0,A2,0.34141596358395543,0.38637688017305516,64.7754137116,52.7833001988,33.660130719,0.30473384536786235,0.3507798178671362,66.6666666667,52.7938342967,37.2990353698
H_C4-A10_SL_2_2_B10,C4-A10,SL,2,2,B10,0.3113773228328815,0.3499871239861229,66.6666666667,59.4565217391,43.5714285714,0.35249869438951215,0.39768547107674945,65.780730897,67.531120332,59.1503267974
